Dueling (yours),Plain head
0.9418162618797222,0.9544163589890046
0.9219849451809811,0.9378589860985227
0.821554991046888,0.8538790843966148
0.9065841305572939,0.9162182644942853
0.8712106357114568,0.9077208918251286
0.9520106085586123,0.9528388525742301
0.9053470991603642,0.9347908479784269
0.9170332443933132,0.935460315677254
0.855143623894533,0.8533522251564943
0.8665247201768473,0.909210879023632
0.9220912898418363,0.941675310731485
0.7712078626862329,0.7825703416466974
0.9206948258724569,0.9093066621462802
0.8118739459946526,0.7958827565928911
0.7979282743470966,0.7770536104602451
0.8795548767185258,0.8890513617256643
0.8224352437286917,0.8510019596690668
0.9443160559041409,0.9687559031320248
0.9320370772685711,0.9510831327532844
0.9293939393940731,0.9227121858702272
0.8931785525223225,0.9034283610149355
0.837264004952363,0.8659324617336126
0.9481776349427576,0.945147213169189
0.9171229516241446,0.9135575249566616
0.8974671027612812,0.9179752889599084
0.944603419179792,0.9571268237935706
0.9260107916329255,0.9388319536268184
0.8563533791306437,0.8603498716344053
0.8352183674337375,0.8467015140594658
0.8532244766638114,0.8507212344853851
0.8804406233210247,0.8972587653433106
0.9430729176284819,0.9565002283453408
0.8909156366256832,0.9078874339632292
0.9308903541960672,0.9414791234824891
0.8537242472269142,0.8594608847334656
0.8865681813628524,0.8992219340498555
0.9163363159287267,0.9274646133809736
0.8825644440219108,0.8971553610505292
0.9265363389768468,0.9430079765713402
0.908246729296591,0.9161593128032143
0.8962553225359221,0.9158365814928833
0.8346784579723648,0.8466653499246238
0.9503968601616344,0.9520308699549166
0.8641282866878769,0.8676912410448585
0.926268814468446,0.9417327883306449
0.9031461077130384,0.930236385705906
0.8954471911034971,0.9053875097220999
0.8792637499089196,0.9055892507233263
0.9442992370727178,0.9495030546184927
0.9133142759784312,0.929603674229066
0.9369293078057126,0.9455069966095095
0.9029682085281321,0.9090909090910863
0.9391732705077119,0.9483272786423967
0.8038813061162703,0.8026498732317767
0.8212979049569314,0.822379662430043
0.8658944131217511,0.9003995982650589
0.9251858821794336,0.9473664288283828
0.8910475482914356,0.9004378668810102
0.9453710461205337,0.9466937797306607
0.9674089980258938,0.9507878531223849
0.9337824332828705,0.942293204761296
0.9374626243590645,0.9389107551488532
0.9128354057593405,0.9103951417335893
0.9130091880596376,0.9485546503454189
0.9031659018268607,0.9391265663232388
0.9027380380528753,0.9113139532434359
0.9494103665783903,0.9517907860279005
0.9484184822730917,0.9558375135242336
0.9388982128696651,0.957215619694478
0.9115513583796764,0.9050180455304258
0.9654373431164924,0.9662321740855532
0.9022085676194574,0.9121061359869086
0.8923988955662409,0.9007756084516617
0.8313909224015005,0.8412640013084759
0.9400695695906708,0.9428808475334676
0.9449007777859546,0.9586296411400913
0.9335425093563423,0.9463894139887592
0.9059372383270746,0.920356202182532
0.9359368066034687,0.9265785883805308
0.9001030251945301,0.9205752125701959
0.9398515299657073,0.9411872046131619
0.9288987640606706,0.9394458983847316
0.9545540545654926,0.9596979780879217
0.911466998055939,0.917344789128181
0.7853543944920448,0.8011543535623332
0.8960840078759278,0.8921347903283874
0.9472716231457495,0.9618867724681591
0.9148921241888881,0.9222423789707213
0.9215310658909142,0.9511983720230043
0.8630311190906212,0.8652886405961541
0.9536491050026182,0.9544715156499393
0.7987722154392234,0.8076213489202965
0.8744500153486658,0.8629521410582107
0.8914160525793837,0.9172802261557409
0.9166666666668194,0.9269905974197186
0.9122894572677795,0.9420064749144937
0.8753476848283773,0.8959444136169848
0.9241977262916891,0.946214689265638
0.9361463643924935,0.9501939891218508
0.9092010831488776,0.9284373533553723
0.9426988408545187,0.9371531478556044
0.9043501861044038,0.9119955491090032
0.8810920708686589,0.9390298905245418
0.7700124385980857,0.7741713893187057
0.9350464438268102,0.9171708741916733
0.9504396035169207,0.9516119861262076
0.9481164841037526,0.9528595619162927
0.9104815134858516,0.9350308289565064
0.8953388082650929,0.896917606343728
0.9672955974843324,0.9710384127591323
0.8918530142541129,0.9145350406334685
0.9456188084276098,0.950079155672911
0.9146753789463308,0.8956471008903483
0.937743920744638,0.9255819964186209
0.8653978973220294,0.874282858570966
0.8169074188665438,0.8370585754559362
0.8583285302596382,0.866783733088824
0.8978491517919284,0.8661282694898575
0.8844251183918377,0.9065978621453988
0.901124046567842,0.9244816668370452
0.8545340914289674,0.8611651384646025
0.879122985223606,0.8989286807470688
0.9328660947022512,0.9318253330071464
0.9225013174074784,0.9458029197081281
0.8998912483546069,0.9088110961761269
0.9266333839810313,0.9421536857005585
0.9248044316354291,0.915762372461303
0.8732411426266816,0.8838822201705471
0.9410013233349122,0.955469285225022
0.899680631223183,0.9267399988194834
0.8258754054732058,0.8101487688102553
0.82936683533134,0.8308613364236561
0.8671256199573115,0.8563697079033962
0.868268949371034,0.865983996419029
0.9166371681417405,0.9440325149668735
0.9211362362176768,0.9323302439214869
0.9030937898928004,0.9185219099946231
0.8780207379652138,0.8889083236769161
0.9234211919852353,0.9344626003663642
0.8961328051313033,0.9225319032335345
0.9432497013143116,0.9356231864499366
0.9514781172585443,0.9598538900079202
0.9122335034735995,0.9180749860102255
0.8945798621826708,0.919251473981203
0.9102828917828284,0.9306639728167313
0.8788201196025263,0.8705882352943551
0.8459950048184901,0.8497265655090316
0.9393124176701992,0.9441980363168729
0.9053088541197335,0.9345310653940428
0.9243846224764002,0.9350541686294205
0.9225268176401897,0.9457361412787879
0.9223855915448783,0.9212236603629951
0.8995238190115767,0.9041527017086893
0.8709330307360732,0.8776278380653554
0.9229823273897237,0.9354030434518213
0.9283329578274003,0.9372447703976639
0.9172540552116968,0.9248388623867942
0.9503841509302746,0.9511980267795082
0.890865177585346,0.9037594842833708
0.8957662259082491,0.9117413100987629
0.8153932606045393,0.8272393965503432
0.8934746451090909,0.8994469974299022
0.9545679771730063,0.9564193983870047
0.9170533420256988,0.9319098922626211
0.935588752196978,0.950363968243605
0.8202222559487694,0.8175111527715851
0.8945108143985818,0.8819119397066999
0.9401362123675796,0.9488290053896152
0.872190339550709,0.8799858250976887
0.9521286725879047,0.9641455300724057
0.9328946056437672,0.9460766386282538
0.8811590802442493,0.9027772012123734
0.7329304716264969,0.7463557829409606
0.9391657209671255,0.9489287580561767
0.9123292727945509,0.9409129733321802
0.9284883323069724,0.9426949802854772
0.8723067468670324,0.8826205641494538
0.9394164957064334,0.9422501609422838
0.9260820518911396,0.9060177877027952
0.9365109555692017,0.9413955274019745
0.9415663898462581,0.9525715047924835
0.9085751220915173,0.9337774515893529
0.9240459291740849,0.904069494737417
0.9033389837191955,0.9142868740995063
0.8763340967033739,0.8927946873272987
0.9412773791344505,0.9470532888547878
0.9031873252564713,0.9196643143240136
0.8402122641512575,0.8477381023588976
0.8746727811218598,0.8911110232799274
0.8849139385759835,0.9100175124458196
0.9096739088190181,0.9315219611850224
0.9377364981081341,0.956226444723704
0.8303271812084095,0.8782300963745504
0.9229652335243951,0.9050698853920756
0.8698081127036883,0.8898040270680839
0.9470682052726389,0.9595545021871023
0.9151042231134802,0.9320268063300257
0.9377627822477069,0.9374626498401634
0.8670706917190055,0.8786305210577554
0.884580960130422,0.8969933299129872
0.9089582552798908,0.9165364426815793
0.8646923356634789,0.8693187695238435
0.8768492426913596,0.8791359212920989
0.8056318532780984,0.82732790325167
0.9567460658698826,0.9521804722310772
0.945694436766459,0.9585568015602922
0.9261141048671181,0.9327862657238158
0.8872693696517877,0.9275332153884769
0.920583525436992,0.9312270336480812
0.9208381839349475,0.9382340147891507
0.8633047382348606,0.8993632714819186
0.8611246294742708,0.8714011516317552
0.9189050199772164,0.9254909779684468
0.9108128848711123,0.9212786443290559
0.9103661835209761,0.9239365948228153
0.9477407943400195,0.9580007944820375
0.8661507159294413,0.8811287755224692
0.872274030262578,0.8933975501537916
0.9129178870822888,0.9282024686237357
0.9236824281034586,0.9416039954139381
0.8650987846557904,0.8696885000205175
0.9065233058690148,0.9052689266423212
0.9075085390094604,0.9191452554602624
0.9123285079006295,0.9315057929945607
0.9145562537661797,0.913981100072841
0.9191152080170409,0.92336054780103
0.8692913385829377,0.8777266193048235
0.9027887249936141,0.9011027278005396
0.9192869072690449,0.9192780052104219
0.7719831026499018,0.7821936287230835
0.9071168713053147,0.92327881696225
0.8771057499157161,0.9052124548427753
0.847020933977686,0.848847510841249
0.9402662378273202,0.9518074494372621
0.9431947204088433,0.9421008798929245
0.954989890954965,0.9603350083752759
0.8838871849275098,0.9137256772226399
0.9115484386887099,0.9127545551984552
0.9602266575234413,0.9556932923802106
0.8737596899227252,0.8816194459792408
0.914712194010455,0.9172809491395171
0.8763480573203642,0.8947972456008133
0.8468489987661793,0.865742622551285
0.8376360631450055,0.8490573327154824
0.8540636901388582,0.8759585024810964
0.9323946080536921,0.9414359651256705
0.939225003001974,0.9525275494141113
0.9229632033462726,0.9170982552802257
0.9024267782428592,0.9232518476408503
0.917232650587523,0.9295225604314816
0.8490172078626089,0.8626779325571617
0.9256169315887843,0.9272799166038908
0.8950909727728813,0.9061817634216057
0.9476604467063408,0.9596063747038592
0.9278218262807522,0.9472649852604955
0.9240018720525542,0.9322729699380861
0.9324588142618548,0.935342611470729
0.9153278672486638,0.9210483609219388
0.8746024891055031,0.8938219981144307
0.9336976584272489,0.9440587547501753
0.916259618601679,0.9341054723641604
0.871578708604507,0.8890923308731684
0.8912309935432384,0.870311867152956
0.852274251979352,0.8512624655211866
0.9136498927114389,0.8948560107551566
0.8948018548895474,0.8712894114937051
0.8625538254324145,0.8577910447764024
0.7883189181904565,0.8074808363771572
0.8573159648594217,0.8392124531342103
0.9422454568086663,0.9528910663035796
0.8646337500643658,0.9270515586639256
0.9013792465057828,0.9039787602789484
0.9195568777892438,0.9197317221017975
0.9084545754390214,0.9151355421688344
0.9487448063965142,0.9480521772899086
0.9433890115239195,0.9577330676589062
0.9355347120782357,0.9489443827125389
0.8446908767483968,0.8662477558350905
0.861357940305572,0.874486247233887
0.9281445448229363,0.932728832251087
0.9254575325718767,0.9264175085462514
0.9033406466036691,0.902394873182201
0.9319123044614577,0.9341223983846809
0.9246870953820948,0.925251659884477
0.8874026250171314,0.9058559820679946
0.9345216649285398,0.9405500997103876
0.9325755331754803,0.9358543636222832
0.9036326200457687,0.8816955391535933
0.9348445794856275,0.9455757385402893
0.9296872155264726,0.954175863565276
0.9189603031812599,0.9297905352988173
0.8832742750510908,0.8758557736196094
0.7769914853362782,0.8976760319113811
0.9350672613611065,0.9406859889310721
0.9518079085422939,0.9590266935761033
0.9480763104803949,0.9616507406938013
0.9252651515152931,0.9451754385965986
0.9494986816251288,0.9461900954390939
0.9216499302377392,0.9195826905904043
0.9208660864684151,0.93830949379818
0.9076955145820476,0.9240112053599153
0.896853713915227,0.9391085733766424
0.9003450293579622,0.9138699330507957
0.9150171156423668,0.9217374881965595
0.8739499275814733,0.882271438620676
0.9383132011901174,0.9447684516519284
0.8632448516172123,0.8753517108398258
0.8980026524134992,0.9081452966953845
0.8957499446871378,0.8951474861671607
0.7498146583683906,0.7497108022259054
0.908954348941326,0.9366997363280598
0.8976095617531735,0.9112421590355873
0.9104239719478887,0.9158142586947238
0.93389556791686,0.9283794751556887
0.9012447496118046,0.9210063194945984
0.9048578464295485,0.9273509240963862
0.8623142080872177,0.909383020009787
0.940574576938315,0.9421353754071963
0.8604142597791293,0.8659930155190503
0.9328125884418543,0.9399576916234555
0.9192534827378875,0.9282625436883117
0.936949489922971,0.9373448320920924
