roi_cov,speck_cov,speck_frac_in_roi,n_specks,mean_speck_area,roi_parts,img,label
0.23214340209960938,0.0231781005859375,0.09984389121682688,477,12.737945492662474,1,/root/autodl-tmp/CBIS/crops_fixed_mass/489288bc4ac6b828544880428f74e531_img.png,1
0.17511367797851562,0.019016265869140625,0.10859383509421631,498,10.01004016064257,1,/root/autodl-tmp/CBIS/crops_fixed_mass/062464cf22c5be072f8ba8003883ce63_img.png,1
0.17436599731445312,0.01905059814453125,0.1092563827692577,343,14.559766763848396,1,/root/autodl-tmp/CBIS/crops_fixed_mass/44abc1aca3014d07544e5f33a886d5e8_img.png,1
0.2607917785644531,0.026645660400390625,0.10217216411906678,312,22.387820512820515,1,/root/autodl-tmp/CBIS/crops_fixed_mass/798fd4bd69ede0639e8fa13076b6e09d_img.png,0
0.26653289794921875,0.02909088134765625,0.10914555603263203,620,12.3,1,/root/autodl-tmp/CBIS/crops_fixed_mass/6632b72d28b6bf350bc7c7c44f66233e_img.png,0
0.30170440673828125,0.03269195556640625,0.10835756732836009,778,11.015424164524422,1,/root/autodl-tmp/CBIS/crops_fixed_mass/699d110e6033319318b936464bdcfa10_img.png,0
0.22572708129882812,0.026172637939453125,0.11594815202879692,947,7.2449841605068634,1,/root/autodl-tmp/CBIS/crops_fixed_mass/3fe24ead31652bfce63d69be4dfb6fde_img.png,0
0.243743896484375,0.023426055908203125,0.09610930261675223,845,7.267455621301775,1,/root/autodl-tmp/CBIS/crops_fixed_mass/05a8ed0a836557df420f88ea6fb93081_img.png,0
0.23599624633789062,0.026187896728515625,0.11096742907944718,481,14.272349272349272,1,/root/autodl-tmp/CBIS/crops_fixed_mass/5a80749cc067284222743539f6ac9db6_img.png,0
0.4816131591796875,0.06639480590820312,0.13785920223045972,677,25.70901033973412,1,/root/autodl-tmp/CBIS/crops_fixed_mass/a24f2a351580fd16df16b5d041a6c09c_img.png,0
0.2725563049316406,0.030986785888671875,0.1136894848073451,850,9.556470588235294,1,/root/autodl-tmp/CBIS/crops_fixed_mass/04f5965016c36ef66e75654ddf7c54fe_img.png,1
0.22528076171875,0.02428436279296875,0.10779599024654565,726,8.768595041322314,1,/root/autodl-tmp/CBIS/crops_fixed_mass/7dff00d15914956b87abb61dbcafcd25_img.png,1
0.16884994506835938,0.016941070556640625,0.10033210582201839,430,10.327906976744186,1,/root/autodl-tmp/CBIS/crops_fixed_mass/3a116ea8065470a2b19c8bb66b831f57_img.png,0
0.285888671875,0.03136444091796875,0.10970858240819813,476,17.27310924369748,1,/root/autodl-tmp/CBIS/crops_fixed_mass/17c0eef31bb26404d14f855b4c0acef3_img.png,0
0.21768569946289062,0.026012420654296875,0.11949531236309471,882,7.7312925170068025,1,/root/autodl-tmp/CBIS/crops_fixed_mass/8e449c9770521a121fd7f9fbe1ba5c69_img.png,0
0.2130584716796875,0.022975921630859375,0.10783857337248443,477,12.626834381551364,1,/root/autodl-tmp/CBIS/crops_fixed_mass/cf1c181fa2f137d93bde98d03c61b741_img.png,0
0.17698287963867188,0.02001953125,0.1131156374609333,375,13.994666666666667,1,/root/autodl-tmp/CBIS/crops_fixed_mass/0de7255c3a353a728fe8df3a0c175992_img.png,0
0.19188308715820312,0.020366668701171875,0.10614103099341961,564,9.46631205673759,1,/root/autodl-tmp/CBIS/crops_fixed_mass/83608ed893a01da3062724c249a85393_img.png,0
0.26285552978515625,0.029453277587890625,0.11205120018576031,738,10.462059620596206,1,/root/autodl-tmp/CBIS/crops_fixed_mass/bacde8528360e59dbe3ef8be7c0489b3_img.png,0
0.3244476318359375,0.035434722900390625,0.109215538729248,974,9.536960985626283,1,/root/autodl-tmp/CBIS/crops_fixed_mass/09a9f57a0ffc2c89e4aa169b1c9fc4a4_img.png,0
0.2325592041015625,0.022502899169921875,0.09676202348927236,552,10.68659420289855,1,/root/autodl-tmp/CBIS/crops_fixed_mass/dfbd2535b3f1c96b33f0781594ee0650_img.png,0
0.2318878173828125,0.0273284912109375,0.11785220767256695,588,12.183673469387756,1,/root/autodl-tmp/CBIS/crops_fixed_mass/4643447771d9de87cd52a59b703059be_img.png,0
0.25323486328125,0.028522491455078125,0.11263256206314774,630,11.868253968253969,1,/root/autodl-tmp/CBIS/crops_fixed_mass/99a1f3d5ddad7a10ca73b0e1e9f502ba_img.png,0
0.21572494506835938,0.022186279296875,0.10284521935951618,357,16.291316526610643,1,/root/autodl-tmp/CBIS/crops_fixed_mass/6a3facaee93b7dd3a77835eec86aa12c_img.png,0
0.20402908325195312,0.020008087158203125,0.09806487800317847,521,10.067178502879079,1,/root/autodl-tmp/CBIS/crops_fixed_mass/5a118dee6d7c8ecb7d9530fac8670bd7_img.png,0
0.23319244384765625,0.02404022216796875,0.10309177163422215,508,12.405511811023622,1,/root/autodl-tmp/CBIS/crops_fixed_mass/691e98398b6781fabb41973fd51580d9_img.png,0
0.2400054931640625,0.023906707763671875,0.09960900247949647,738,8.491869918699187,1,/root/autodl-tmp/CBIS/crops_fixed_mass/bdc9eaff467b1d6f7fa4efa55ef98599_img.png,1
0.3430900573730469,0.03857421875,0.11243175930352795,1182,8.554991539763114,1,/root/autodl-tmp/CBIS/crops_fixed_mass/db5f117fa17a771ef5b5167117286c56_img.png,1
0.4048347473144531,0.039707183837890625,0.09808244994110718,1544,6.741580310880829,1,/root/autodl-tmp/CBIS/crops_fixed_mass/46c6a1318ff6d88070fb73be1154a592_img.png,1
0.15840530395507812,0.0161895751953125,0.10220349187236605,632,6.715189873417722,1,/root/autodl-tmp/CBIS/crops_fixed_mass/9569a5f7f4d8cc53f108a9daf8a69225_img.png,1
0.20283889770507812,0.016887664794921875,0.08325653997329471,403,10.985111662531017,1,/root/autodl-tmp/CBIS/crops_fixed_mass/ea76a5f4dccff99ae978ec2434871c72_img.png,0
0.25257110595703125,0.02459716796875,0.097387101646277,819,7.873015873015873,1,/root/autodl-tmp/CBIS/crops_fixed_mass/39fb4fa7f92ee3fee38974267e30d46f_img.png,0
0.18696212768554688,0.021800994873046875,0.11660647609720266,737,7.754409769335142,1,/root/autodl-tmp/CBIS/crops_fixed_mass/be12cba3b7dcb5c67a3c2019b51877bb_img.png,0
0.3345947265625,0.031829833984375,0.09512951477562934,897,9.30211817168339,1,/root/autodl-tmp/CBIS/crops_fixed_mass/ca7a9ed6465fc46d36cb7a1d56d43548_img.png,0
0.2620697021484375,0.02483367919921875,0.09475982532751091,492,13.231707317073171,1,/root/autodl-tmp/CBIS/crops_fixed_mass/322b27a9ceb327822ee50a25fc854475_img.png,1
0.22820663452148438,0.02358245849609375,0.10333818096718653,469,13.181236673773988,1,/root/autodl-tmp/CBIS/crops_fixed_mass/364c954d6a6464e72ada548390330c25_img.png,1
0.20949554443359375,0.028682708740234375,0.1369132160675917,385,19.52987012987013,1,/root/autodl-tmp/CBIS/crops_fixed_mass/fa36096906816443a4443b5611d53db3_img.png,0
0.1964874267578125,0.028644561767578125,0.14578317931195153,467,16.079229122055676,1,/root/autodl-tmp/CBIS/crops_fixed_mass/27b7bd2c2c71012a7edf414f1f370143_img.png,0
0.18305206298828125,0.023838043212890625,0.1302254824323761,275,22.723636363636363,1,/root/autodl-tmp/CBIS/crops_fixed_mass/f06755b0515879308ffbdce4b9f5f799_img.png,1
0.23703765869140625,0.027679443359375,0.11677234542469986,820,8.848780487804879,1,/root/autodl-tmp/CBIS/crops_fixed_mass/50777fe7187d688050c7becd2ea5f128_img.png,1
0.23797225952148438,0.022552490234375,0.09476940833239825,749,7.893190921228304,1,/root/autodl-tmp/CBIS/crops_fixed_mass/287e2fbcda45c6bd1a10633b793c44b9_img.png,1
0.22439956665039062,0.02507781982421875,0.111755206119847,393,16.727735368956743,1,/root/autodl-tmp/CBIS/crops_fixed_mass/7c34fe1ac02c0ec7a20226822141f7b5_img.png,0
0.22470855712890625,0.025146484375,0.11190710623705565,401,16.438902743142144,1,/root/autodl-tmp/CBIS/crops_fixed_mass/02d2166cb689c5e16a6aeb93d567d3e9_img.png,0
0.15621185302734375,0.01749420166015625,0.11199023199023199,347,13.21613832853026,1,/root/autodl-tmp/CBIS/crops_fixed_mass/d2a0e3fcff03d70d2ec24913fe5189c9_img.png,0
0.24552536010742188,0.025699615478515625,0.10467193884685301,528,12.759469696969697,1,/root/autodl-tmp/CBIS/crops_fixed_mass/2f85371d1965c548ba04360ed70c6b35_img.png,0
0.23259353637695312,0.023929595947265625,0.10288160333262264,413,15.188861985472155,1,/root/autodl-tmp/CBIS/crops_fixed_mass/1fd877138eeb89ad89327d0f45be17c6_img.png,0
0.2750511169433594,0.03340911865234375,0.12146512627768609,534,16.40074906367041,1,/root/autodl-tmp/CBIS/crops_fixed_mass/8d8a2942ce830fd7974f65ed3250408f_img.png,0
0.22487640380859375,0.022083282470703125,0.09820186598812553,516,11.218992248062015,1,/root/autodl-tmp/CBIS/crops_fixed_mass/7c317b7d125daee0c95fb5b40f47dad6_img.png,1
0.23642349243164062,0.01947784423828125,0.08238540103586814,392,13.025510204081632,1,/root/autodl-tmp/CBIS/crops_fixed_mass/2ddf75bd9a542b2fa48211a785e6ad64_img.png,1
0.1995391845703125,0.020809173583984375,0.10428615125793378,589,9.261460101867572,1,/root/autodl-tmp/CBIS/crops_fixed_mass/17056330f4bdd256ef4012536b5dd2dd_img.png,1
0.20534515380859375,0.022449493408203125,0.10932565483930894,744,7.90994623655914,1,/root/autodl-tmp/CBIS/crops_fixed_mass/170062b1c7d14b9a953c0fef6e16e6fc_img.png,1
0.24708175659179688,0.025177001953125,0.10189745410754814,530,12.452830188679245,1,/root/autodl-tmp/CBIS/crops_fixed_mass/d2af8a763c3a386747c795df5b582d3a_img.png,0
0.191497802734375,0.019695281982421875,0.10284860557768924,505,10.223762376237623,1,/root/autodl-tmp/CBIS/crops_fixed_mass/1e4985cd7ce08885049cc5c84ee00bc3_img.png,0
0.18471145629882812,0.016693115234375,0.09037401127609922,384,11.395833333333334,1,/root/autodl-tmp/CBIS/crops_fixed_mass/41ae0b25bd1c2a3fbeb6a159419a0db2_img.png,0
0.175567626953125,0.01869964599609375,0.10650964714062229,300,16.34,1,/root/autodl-tmp/CBIS/crops_fixed_mass/be52f4dae629a447170cfdade0c6e251_img.png,0
0.17676544189453125,0.014270782470703125,0.08073287582545643,430,8.7,1,/root/autodl-tmp/CBIS/crops_fixed_mass/a35c1e6193361db70a2cdbc3aa3fc170_img.png,0
0.20604324340820312,0.021205902099609375,0.10291966748745672,283,19.643109540636043,1,/root/autodl-tmp/CBIS/crops_fixed_mass/7f425564f6d8bf06d9807f7389ca9048_img.png,0
0.4731254577636719,0.046398162841796875,0.09806735630145048,1143,10.641294838145232,1,/root/autodl-tmp/CBIS/crops_fixed_mass/877d360125c63c2a780c0bd2964fa791_img.png,0
0.2544136047363281,0.024623870849609375,0.09678676922615567,879,7.343572241183162,1,/root/autodl-tmp/CBIS/crops_fixed_mass/e58ad1ef626ed0e742cb2bbd1f5e5f21_img.png,1
0.23361587524414062,0.024929046630859375,0.10670955732270865,798,8.18922305764411,1,/root/autodl-tmp/CBIS/crops_fixed_mass/e04653f2363d4c19573c21dee3dee3ca_img.png,1
0.23732757568359375,0.02338409423828125,0.09853087729449964,541,11.330868761552681,1,/root/autodl-tmp/CBIS/crops_fixed_mass/50769ae7fde6fb7613bcc9de2c00e384_img.png,0
0.23470306396484375,0.022670745849609375,0.09659331014530442,451,13.177383592017739,1,/root/autodl-tmp/CBIS/crops_fixed_mass/c48200132adb782ef01e06ef46f2bea8_img.png,0
0.17412567138671875,0.01743316650390625,0.10011830171318407,316,14.462025316455696,1,/root/autodl-tmp/CBIS/crops_fixed_mass/e227c10adaa2630a5b7aff60008fe2d0_img.png,0
0.2364654541015625,0.02787017822265625,0.11786152158482287,652,11.205521472392638,1,/root/autodl-tmp/CBIS/crops_fixed_mass/f78d82d4933421edbc67ad6d1fb46e37_img.png,0
0.229888916015625,0.023895263671875,0.1039426523297491,487,12.862422997946611,1,/root/autodl-tmp/CBIS/crops_fixed_mass/aca60bda4fd39700fc4c2b90a80acb5b_img.png,0
0.23488998413085938,0.023929595947265625,0.10187576126674787,625,10.0368,1,/root/autodl-tmp/CBIS/crops_fixed_mass/f4e9391577a5ff76961ca7a83ccc2f30_img.png,1
0.257476806640625,0.0308685302734375,0.1198885859902809,724,11.176795580110497,1,/root/autodl-tmp/CBIS/crops_fixed_mass/236b0ac1193d68523352a4b59d8198d3_img.png,1
0.22711181640625,0.028316497802734375,0.12468086535877453,604,12.289735099337749,1,/root/autodl-tmp/CBIS/crops_fixed_mass/42d6dceb20f840e4a0522cedf88eda6b_img.png,0
0.2471160888671875,0.025455474853515625,0.1030101883297314,569,11.727592267135325,1,/root/autodl-tmp/CBIS/crops_fixed_mass/28c2640b9076fc9f22207be3903d4c19_img.png,0
0.21979141235351562,0.02658843994140625,0.12097124112675078,472,14.766949152542374,1,/root/autodl-tmp/CBIS/crops_fixed_mass/3b595cbd292b413f498cf14828a4c690_img.png,0
0.17482376098632812,0.019779205322265625,0.11313796940801676,403,12.866004962779156,1,/root/autodl-tmp/CBIS/crops_fixed_mass/d10bb4e14c73efa9f12f4c20455f9739_img.png,0
0.23276901245117188,0.027618408203125,0.1186515675445353,568,12.746478873239436,1,/root/autodl-tmp/CBIS/crops_fixed_mass/bda3eaa73df3faa6f0ec8a7cb076fee6_img.png,0
0.24318313598632812,0.0261383056640625,0.10748403896531711,644,10.639751552795031,1,/root/autodl-tmp/CBIS/crops_fixed_mass/8e42668b41959c7b547ee64d59aa7d39_img.png,0
0.2298583984375,0.0263824462890625,0.11477695167286245,479,14.438413361169102,1,/root/autodl-tmp/CBIS/crops_fixed_mass/ab1b890d5a8bcfcc2119f2e2f422738f_img.png,0
0.2566947937011719,0.026599884033203125,0.10362455603275326,565,12.341592920353982,1,/root/autodl-tmp/CBIS/crops_fixed_mass/1ecdcaae4760bda9ffb6c70561afd877_img.png,0
0.16518783569335938,0.01529693603515625,0.09260328383714754,200,20.05,1,/root/autodl-tmp/CBIS/crops_fixed_mass/ce66d714e6b22d4e84ebf19e64f599fd_img.png,0
0.22854995727539062,0.0207977294921875,0.09099861465792065,386,14.124352331606218,1,/root/autodl-tmp/CBIS/crops_fixed_mass/aca78885ee34869c3b4114f12d6bda2d_img.png,0
0.2521247863769531,0.0256500244140625,0.10173543340444526,613,10.969004893964112,1,/root/autodl-tmp/CBIS/crops_fixed_mass/d1de1ad2309dae68d421030d7486c517_img.png,0
0.20554351806640625,0.02210235595703125,0.10753127203889982,467,12.406852248394005,1,/root/autodl-tmp/CBIS/crops_fixed_mass/fd13f0b2e5eacbfa86d38cebb85ba7bb_img.png,0
0.23843002319335938,0.0241851806640625,0.10143513111370654,468,13.547008547008547,1,/root/autodl-tmp/CBIS/crops_fixed_mass/877db79a6cef61cd5ae9f353c633fcf9_img.png,0
0.1981353759765625,0.0207061767578125,0.10450519830573739,425,12.771764705882353,1,/root/autodl-tmp/CBIS/crops_fixed_mass/27554d52e87fce5abb84c40bbf92a3d5_img.png,0
0.18433761596679688,0.01586151123046875,0.08604598224447986,314,13.242038216560509,1,/root/autodl-tmp/CBIS/crops_fixed_mass/f9e84801380729d871c5a7e1da388dfa_img.png,0
0.19565963745117188,0.018291473388671875,0.09348618666042775,628,7.635350318471337,1,/root/autodl-tmp/CBIS/crops_fixed_mass/3689c24c78a735e4d241d17748b2cf1b_img.png,0
0.233062744140625,0.025146484375,0.10789577059054603,682,9.665689149560118,1,/root/autodl-tmp/CBIS/crops_fixed_mass/dae72bf4cb03cfd9adee1bb2357d74e6_img.png,0
0.22932815551757812,0.025264739990234375,0.11016850474907264,633,10.462875197472354,1,/root/autodl-tmp/CBIS/crops_fixed_mass/030019f13cc10d4710a43d4e19a66c96_img.png,0
0.21056747436523438,0.023406982421875,0.1111614340839508,598,10.26086956521739,1,/root/autodl-tmp/CBIS/crops_fixed_mass/c7ea9e2390d5bfe03a190d282ed91f0b_img.png,0
0.20644378662109375,0.024631500244140625,0.1193133523042241,380,16.992105263157896,1,/root/autodl-tmp/CBIS/crops_fixed_mass/0c5d51157b3284e1867959e68b583268_img.png,0
0.21012496948242188,0.021175384521484375,0.10077519379844961,429,12.93939393939394,1,/root/autodl-tmp/CBIS/crops_fixed_mass/d9be7e2bee97bdd8a6adda713ae7cc0f_img.png,0
0.2641944885253906,0.025348663330078125,0.09594698008865529,506,13.132411067193676,1,/root/autodl-tmp/CBIS/crops_fixed_mass/7c4200bbbb1024576a2110068527d017_img.png,0
0.22995758056640625,0.025043487548828125,0.1089048140406755,532,12.340225563909774,1,/root/autodl-tmp/CBIS/crops_fixed_mass/a4efcd1d3b13990d8053aa007c8dbcf2_img.png,0
0.2490081787109375,0.027667999267578125,0.11111281328512776,712,10.186797752808989,1,/root/autodl-tmp/CBIS/crops_fixed_mass/9c6775e8d41f3fe1d206f51b393fdd34_img.png,0
0.2507591247558594,0.0261993408203125,0.10448010953069141,669,10.266068759342302,1,/root/autodl-tmp/CBIS/crops_fixed_mass/55b8ea79f45f7470fecc81a31babe7f6_img.png,0
0.22705841064453125,0.023113250732421875,0.10179429454655421,692,8.75578034682081,1,/root/autodl-tmp/CBIS/crops_fixed_mass/e4c640bdf8e21f1b3d69dbb92f04ada4_img.png,1
0.25649261474609375,0.02785491943359375,0.10859930396501978,776,9.40979381443299,1,/root/autodl-tmp/CBIS/crops_fixed_mass/163c84482b3dc6c8b936621c603189b5_img.png,1
0.20117950439453125,0.017009735107421875,0.084550039819485,298,14.963087248322148,1,/root/autodl-tmp/CBIS/crops_fixed_mass/4b428033f86ff560002d9648dae012a3_img.png,0
0.2593536376953125,0.023288726806640625,0.08979525798670354,486,12.561728395061728,1,/root/autodl-tmp/CBIS/crops_fixed_mass/72e4d7b3ae55fdb6f897aeb243b3d7d4_img.png,0
0.18854522705078125,0.020381927490234375,0.10810099947396107,628,8.507961783439491,1,/root/autodl-tmp/CBIS/crops_fixed_mass/68e430c732775afbf32021631674ed5d_img.png,0
0.246124267578125,0.02477264404296875,0.10065096094234346,823,7.890643985419198,1,/root/autodl-tmp/CBIS/crops_fixed_mass/29c0ce5c6faf9767f9c7948372c9f020_img.png,0
0.24244308471679688,0.02739715576171875,0.11300448430493273,519,13.83815028901734,1,/root/autodl-tmp/CBIS/crops_fixed_mass/eea364d8e3a4b967bd8af34a8d584872_img.png,0
0.26633453369140625,0.026012420654296875,0.09766822309433097,655,10.410687022900763,1,/root/autodl-tmp/CBIS/crops_fixed_mass/da3ccb7c31e1dd97d11908e32ad22092_img.png,0
0.2509346008300781,0.02587890625,0.10313008315471033,541,12.539741219963032,1,/root/autodl-tmp/CBIS/crops_fixed_mass/9ad71f95097c6c7bc99415193e0dbfce_img.png,0
0.24105453491210938,0.0300750732421875,0.12476460255416119,467,16.882226980728053,1,/root/autodl-tmp/CBIS/crops_fixed_mass/4b69051502b174fec797f770154fa4c8_img.png,1
0.22569656372070312,0.02582550048828125,0.11442575847206964,414,16.352657004830917,1,/root/autodl-tmp/CBIS/crops_fixed_mass/9f11689a7168060c3a5eaa236c05d865_img.png,1
0.19861221313476562,0.021793365478515625,0.1097282243349659,425,13.44235294117647,1,/root/autodl-tmp/CBIS/crops_fixed_mass/22a45525f85f935704d2eb51fc8b9145_img.png,1
0.2462615966796875,0.026638031005859375,0.10816965115558584,590,11.835593220338984,1,/root/autodl-tmp/CBIS/crops_fixed_mass/12a5c7b1095bc51e3962eb1b7b80c937_img.png,0
0.23690414428710938,0.02793121337890625,0.11790090655845933,582,12.580756013745704,1,/root/autodl-tmp/CBIS/crops_fixed_mass/130aa8d6c131b2818c9eb18fd2a89184_img.png,0
0.197723388671875,0.019954681396484375,0.10092221021762618,343,15.25072886297376,1,/root/autodl-tmp/CBIS/crops_fixed_mass/955574a7725f13edf637ef97de07aca3_img.png,1
0.2678565979003906,0.026611328125,0.09934916045971773,787,8.864040660736975,1,/root/autodl-tmp/CBIS/crops_fixed_mass/a0e309dfe25fc8e77b1f1bcffd206298_img.png,1
0.245361328125,0.0277252197265625,0.11299751243781095,815,8.917791411042945,1,/root/autodl-tmp/CBIS/crops_fixed_mass/4c3b5f6c7ddd93d6b583dc89c4e6a799_img.png,1
0.22542190551757812,0.0233001708984375,0.1033624964039734,802,7.615960099750623,1,/root/autodl-tmp/CBIS/crops_fixed_mass/86d7bb56179de24d3c9b588c65d69c44_img.png,1
0.24329757690429688,0.02762603759765625,0.11354834663447216,541,13.386321626617375,1,/root/autodl-tmp/CBIS/crops_fixed_mass/37037864e54972870de7502743b8e0ec_img.png,1
0.2533073425292969,0.033565521240234375,0.13250907338523862,798,11.026315789473685,1,/root/autodl-tmp/CBIS/crops_fixed_mass/df5682ee2026363a634de9006f409b37_img.png,0
0.22309494018554688,0.02645111083984375,0.11856436913291042,765,9.0640522875817,1,/root/autodl-tmp/CBIS/crops_fixed_mass/245bd17b5c5dce60e62287c1631c6437_img.png,0
0.1577911376953125,0.01519775390625,0.09631563678561067,448,8.892857142857142,1,/root/autodl-tmp/CBIS/crops_fixed_mass/69de6a644cf5b0625993e585db43b12d_img.png,1
0.16290283203125,0.0173187255859375,0.1063132259273136,306,14.836601307189543,1,/root/autodl-tmp/CBIS/crops_fixed_mass/b11d876b1dea4996d0ecba1f402db9d4_img.png,1
0.23250961303710938,0.026458740234375,0.11379632819806074,413,16.79418886198547,1,/root/autodl-tmp/CBIS/crops_fixed_mass/533720200501536a17b196e1d93ae7a5_img.png,1
0.23623275756835938,0.0308990478515625,0.1307991667608636,350,23.142857142857142,1,/root/autodl-tmp/CBIS/crops_fixed_mass/e3fac971681076f87716737ccfc49e72_img.png,1
0.23339080810546875,0.024440765380859375,0.10472034258442026,463,13.838012958963283,1,/root/autodl-tmp/CBIS/crops_fixed_mass/292397e62f7c01f04ee6c54c607fc416_img.png,0
0.23052597045898438,0.025997161865234375,0.11277324551968361,612,11.13562091503268,1,/root/autodl-tmp/CBIS/crops_fixed_mass/170232d1d3779272c91b7ee87fc5ef4d_img.png,0
0.2458953857421875,0.024631500244140625,0.10017064846416382,854,7.560889929742388,1,/root/autodl-tmp/CBIS/crops_fixed_mass/c255b3e84f0890aa0ae7d9d67caa395f_img.png,1
0.245697021484375,0.023288726806640625,0.09478636194261582,641,9.52418096723869,1,/root/autodl-tmp/CBIS/crops_fixed_mass/2714f65daf580fa959c12e28a24a94cd_img.png,1
0.24850845336914062,0.023929595947265625,0.09629288510246374,634,9.894321766561514,1,/root/autodl-tmp/CBIS/crops_fixed_mass/3dc51879efccb91b660ed239c1a28db8_img.png,1
0.21991729736328125,0.025348663330078125,0.1152645273200347,830,8.006024096385541,1,/root/autodl-tmp/CBIS/crops_fixed_mass/fac69075f9fe5e020b735cd52e8e2a67_img.png,0
0.24538040161132812,0.029361724853515625,0.11965798678585308,743,10.359353970390309,1,/root/autodl-tmp/CBIS/crops_fixed_mass/79009d01ccea1876d25d8ace7b3fedbc_img.png,0
0.17824172973632812,0.015228271484375,0.08543606206527554,484,8.24793388429752,1,/root/autodl-tmp/CBIS/crops_fixed_mass/d91542f0cc047280f25affea14cb464c_img.png,0
0.2221527099609375,0.0220184326171875,0.09911395013393777,324,17.814814814814813,1,/root/autodl-tmp/CBIS/crops_fixed_mass/ff161bd1f2027570344ebf6ff1a7f07f_img.png,0
0.22415924072265625,0.023143768310546875,0.10324699635819067,460,13.189130434782609,1,/root/autodl-tmp/CBIS/crops_fixed_mass/449c1248e1ed8b2a3f86b391daba5469_img.png,0
0.2714729309082031,0.026477813720703125,0.09753390009133703,743,9.34185733512786,1,/root/autodl-tmp/CBIS/crops_fixed_mass/fd24b23128942e1b533990e9341bdbdc_img.png,0
0.24430084228515625,0.0236968994140625,0.09699884450829144,740,8.394594594594595,1,/root/autodl-tmp/CBIS/crops_fixed_mass/c32951bdaa64b962191d9743405a149d_img.png,0
0.23999404907226562,0.025058746337890625,0.10441403207604152,517,12.705996131528046,1,/root/autodl-tmp/CBIS/crops_fixed_mass/ce9a8216017d9188a174552e13e74a73_img.png,0
0.2242889404296875,0.0229339599609375,0.10225185386761004,260,23.123076923076923,1,/root/autodl-tmp/CBIS/crops_fixed_mass/45cf089e703d958fb0594648e799d341_img.png,0
0.2610130310058594,0.033184051513671875,0.12713561229411163,971,8.958805355303811,1,/root/autodl-tmp/CBIS/crops_fixed_mass/7989e79f0c3d9e318c4b767a789b767b_img.png,1
0.20609664916992188,0.025356292724609375,0.12303107705406556,666,9.98048048048048,1,/root/autodl-tmp/CBIS/crops_fixed_mass/87b2f4ab48d61988bdb59ec5e2899874_img.png,1
