matched_path,label,split
/root/autodl-tmp/CBIS/crop_cache_attn/744db84d27f4127f454ff580ee649f6e.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/a80b5aa88a334da9404773d5a69a1252.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/9e273201a3020d72a668e2dee00babb3.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/23ab6ad7bd6d06e447890f88acb96cd9.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/2e4b484319c85905521a0c0891100450.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/edcb9f490f87b6faa13d4480e706b2a8.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/65ba7b5ffe4cfd320ce055909ca18ac5.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/16aeb8090708a4f7a23b119ddde4c541.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/615abfaffc549af0abf7a5037da653df.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/bd091d4b7b5ef135181626a88f3ce6c0.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/2bab89b868ea184e50684c293486e7f8.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/b605416f23944e43ed5d95eb3d409497.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/394004916d3d50fdda403d775337b0ae.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/99d375c0ee4ba8206a749bd9d96836a9.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/7a2b138710db58d129db73ffc1a207dd.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/e955406de4de61924dfddaaad335edc4.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/272974e7af97a01cd3bd6a41096e513a.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/e42cfa3b15bbd262646270b380c552ee.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/1765254c8fb0fbb1bebe63bdfa56fe31.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/096a518e561c8703844871d1f8201cd6.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/9befa361f6c5fa832cd13103483192b5.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/6ebd14c5542bbf9b5e045bd601cf587f.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/15209f8f4f7cde7f22014b8e3454173f.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/b45c3333519d8909ac15e16510737e65.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/9ae8b7e016e9803d0fb8283f31dcee18.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/538accb4eb54e3459c726f016336c00a.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/0846d3bba0d3a6115c83cce00be70f69.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/9cc56c5785fcc67e8d47b7f0ee254494.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/3b16bfa19cc9aa7aa391e24b4d92168b.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/933027f530ad75719a20f86b59290565.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/910d1a8447171ea5680e5dd24bd1a843.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/6bf5b7377cc91beb23bc013aaa8288f0.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/ca4ccb707c0faf1031b39753b6f0c801.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/64a7404777670b9c593fb38b3cac46a5.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/ad051b742684c664877206e5178fed70.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/bbc0095f945083eeef90489d0ac49633.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/f8e87bd972c43a73591dac86ab9913db.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/dabdc5051f952dbca91f85ea20073759.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/ce8d56aec2238c127602743e63a09988.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/f678bb2a69e1e74f18828e2c476dc084.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/dfe854b36d501a33a07068b436567de6.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/ff5d85a5d141e64fb54811c7d64ccea9.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/d1f8e36c234c3d17e26ffc619f2e584b.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/2482d4f23c7d227b6a90068752ae738d.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/e09e4ca6cbddd321def46fc98045ad17.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/f8c3a3e2cd7c56e486fcd09021177110.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/495641773fc97185976d30d12f91e303.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/51a996f391a0e012807b53c81c883fab.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/72f20341262e5085fa83ce69f08e71be.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/4bcb8baa385bf2b1b7cbdcc067c50fa0.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/263a246e066d85314cf7fd82c0efa9c6.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/bcb9c4a6462e4bf562352f7b88eb6dfd.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/388b017feab6242945ba8d2244b0b1c3.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/2dca5d745e4bb365834fa5fa2efd9b92.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/f62873481759fb39ee250f088599dea2.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/f3b69877bf1c6406b26e6dc1dc419f46.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/85b582581fb3d7e1c934e8ccfcd75287.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/a1ef5a7f34fdf94c2cd4c7d1aa988032.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/e90277b9b10d94a814f18bfb0c9e4413.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/500be22c4b2906d98e9bcf6ac4f406ed.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/a73929ed763a8c236e7c732772b5b55a.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/be39591d9d362d380bad93c13a13d3c6.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/218d340d4a765420fc736bebc53d9774.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/c82b2edbba3b7d054cd144fe1c2fb7f5.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/2378856da37701c5e8954ceca53153f7.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/d4fea6459c36e28bf496a3ac9924f6aa.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/32488540faa9156aa011a0b02be970a6.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/1a340c1ab9d08226945c76e567968731.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/ab68ef246318cc541c4a4f5d3d9f3c02.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/43d50d05e6d5cd547190c67b5427c379.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/43952554e87ec81002f42e32cc5cc97d.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/4d9416f9d3521c229c5dbe82201dcdbd.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/1581eaddb5528c23993d7cf40e381da2.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/071e26d548057097cf10b5d10026641b.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/11e50a2315fba530cd91d30e765c0916.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/b83291095b7e38fd33c98e3fda3dd463.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/4ca35dcc5bc4320863862bd3df5466f3.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/c69fdd14671b9e1b2d0378cf3fed658b.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/c1a1e84db81a28a847f11844dfb90637.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/adb505fad38140e7881c3f405809ab42.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/c6a5f27d75ebe6a0e86025a07edcf8ae.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/fc1e4897afcd195aaf538ea8a5f8eb21.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/c8f6b74c1bd8f76489f051b6ec1203b6.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/d6972c9a42fd0d8315cc31f2e51c96cf.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/578a21592910e27319352fdb8c77c53a.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/4c2f7f1e8a978708ef71edd89732d204.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/0eb83a1935cdee4cd4f15d089a960f17.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/2d67b774d2521055351fc7884fe7c414.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/301607795bfdaca83ad1318eb10c8259.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/8d1b0680e46d3a9cc989fe5af553ad51.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/03ce8d0fa9489f0f2eda1406cb978067.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/365f5eba0a5177f8563989d7d07295e9.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/3a9f78cbdcf4f9bc1d6940af5e4f02ef.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/ba2f246ac04e74dd2b7eed9aa0d69f8d.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/1c2fdf0e77c337ae2ee6968f0349d6b8.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/3710a5e115401e5b43cb156b58becbae.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/2ad5ef140d89d7198f6c4a09935fd35a.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/eb7691c6f88f72eff95163df431d63f7.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/2bdd51c8bf02b32873b64af90f91f947.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/989c6840608b9bfc905c6ff1097e8cd2.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/38e3f3431b00b78b3bd5ca093a9f8e32.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/c18d466158a892afc304cd56782d91a2.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/0939cc2fafaa1ade9a33f7cad997a5ca.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/36278dd6c12c4689e21192dbc72a9b73.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/4b5ba30d1be8807de9cd60f3e1fbdc00.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/54e2bce17ea9965b0f6fda92deb05f6d.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/b10842959f7ac6fb57a0572f2a0b64d6.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/fec2e3d424edcedc9f2c08ce29779521.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/2dcd0627a8a97a58719028883a96eea0.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/7afd8f758a1285af0958c2bdb6f8cd7c.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/0497e97f89ff38c2ce2621c0c6050341.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/ef5f55e3c551e0a9233554b2267eb36c.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/68ff19d74db3ce8889e9e7ededd79511.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/47a5ff26ad4d42b0b6d1014d69fb572e.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/4f10d051f933f338a77f2418a18a6c5f.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/ed8fd9274b8c048f28c161d59ab81494.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/f248dde05326a10f1fc019871197e71e.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/2ba3a1cded064cef745dd6f7f6742d73.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/edbcaccd985e444c72f1fd028167a5ff.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/6330a7dd7d7e3663e501946afc9de16a.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/d86b29b41171271e24071660841123b3.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/f4378f045c2eb0a21d05fce083f339e7.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/c472ea46ebb2a935b5e4b7fda9e43e1f.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/28f497fca83737c08b4af06f7028e801.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/6808d612538ee6e27ad183001017de5e.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/a59f53fe3e58b804ae67ac14fb3e6797.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/c3a30e49f56395d7f7121c0796cf43c9.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/307a0e2f25ffad0788abacf7b1afe276.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/c5e4d2822cc79b27653bfd6727922017.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/03825b0348188d84d953731a7ff171cd.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/1eaf5c528135c55dfb166b207186c6da.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/952fd4203c9f664f8d7ae9656c064440.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/5360990a7dde3fbc1bd72bcaacafb20e.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/9a9deab089c0bccfcdfea082e9eb9781.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/e6e47f4060432c70aca33a76193fe6d0.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/6c65389a3934c7f83c7908d67a655564.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/92b385a9ffd9a0d9fb2b6909356396eb.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/9692e3882e6802e50cb19230bc54253b.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/5328f30892c84d594ab30ee3cedc19e2.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/b8818c8e0a18e4f45e7b2b790087f89f.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/31965db11e49fd02be616548c763a950.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/f859292737de6221044edc68efc5d925.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/ec53901c955591dc7d4e9fe1c34a2d1c.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/660ce1d83dc769e4af6b8d14855cc984.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/b9cfd20530f190fa41173376cb2eac1b.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/0c17682291ef8b75c8d421159fb70fd2.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/fbec395a46e6be63ab21bbb500b022c2.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/6562cab95a8f86a0e34799da191e111a.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/0e5c2c02377efd0a902aa74479fef7bf.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/8a1fd6e8c17f236239f76ae3d5b8c989.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/4c197fad5f0a1c12c1842addb91a32f2.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/6e97a31587d914a9321a3b96a7063d50.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/2c6345a9a06c745c7b54e88cc215753e.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/8ebeaa30f6de34216b852f007a0913b4.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/9b18b99235a1b8e5104ed72ee9728b42.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/93b12be17dd4262d8bfcdd8e213f771d.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/107aa30e302f5beb949468824437d30a.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/d3a7df9ad0400e8b226da9a79dff4fab.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/58c286ba68840aa6668b4252c0ea6a82.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/55e4a57288d00ec4c462278c0e535a80.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/ef85962c343cdc6e99d3a99235988ecd.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/596fadcc4754b8c0388832b660b32d76.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/dc0479405d7e3fa394313265da71674b.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/7f79b7da6eb1b77b4818f7e58729477e.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/12861a4f6488cb3a65ead48097307ba1.png,1,train
/root/autodl-tmp/CBIS/crop_cache_attn/5695fcbc1370b3403255e6c47009ca67.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/99b5e820c97893c163519e53ff6a7aee.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/fdb6b69c9753085cd78b560f040a943f.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/ba07fdfb2b44c1caa551475dc42c225a.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/1c3f54dfa751c7dbba234e2fe0add824.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/6c1848e5171de664017ca283b0bf95c8.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/67e4a31f3eeb6f3357515510a769ce4a.png,0,train
/root/autodl-tmp/CBIS/crop_cache_attn/17c356f5073546f51ee114eddb2bd18f.png,0,train
