matched_path,label,split
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.206688139012341920023860970853295898069/1-201.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.67632872612701025609994152223974707528/1-164.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.253772766410658617223686698281767004958/1-259.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.24023000713507153629396478853819984725/1-023.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.112432131413186402724171728900235575408/1-207.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.309659509510887454513411511083166810058/1-237.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.271115510812173811927563587881492613150/1-288.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.19404379111903400718688918331627733048/1-293.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.205920978911738599425097248202549930702/1-192.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.84434974511638836101430980132162635051/1-128.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.78958012810470866637271305250877521883/1-296.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.244268262412250517910105591184063699649/1-255.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.130927900713311987811966977853295019268/1-205.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.96259959010705974803070237570857207581/1-253.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.172841089512685615033735555850896577393/1-230.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.76467188311427582602387536850037561423/1-050.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.387219199011251908006106530793320178047/1-069.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.415356944311250427122969343102904554944/1-211.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.52778958712464921736828555870192601289/1-281.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.394348713811483685409048628631628517431/1-145.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.198335567211733398026658840832596087907/1-182.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.347445098411832148015282589851281805889/1-231.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.314795064313565700629399650861994720745/1-214.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.382254917511970026919000526421773928501/1-064.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.209204269611953569223476748003391650153/1-006.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.112422831513726467225615354002876645190/1-152.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.41786833313793784634388553313429932034/1-233.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.367420849911583434101137288960888621366/1-260.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.46374893912158855222672708012241859372/1-261.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.32697856811090380920226072771583609522/1-249.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.354055609012364944703203598480400775901/1-113.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.84107543312851847240142685521269206944/1-092.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.315743475411279675824136470271131835683/1-225.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.272989302011440004640576680082276087338/1-161.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.216238835313162958635212177051218678041/1-136.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.307871120810481007540038360632300515836/1-111.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.320855121111246244020435083760824524096/1-245.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.131766231511401706006244673881805190526/1-267.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.377277206810602681721161017891889253435/1-007.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.337942833912434019512763920910510771944/1-283.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.268140751711318316342058369623432017269/1-255.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.362202919811014156001059439622568248574/1-165.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.229284162110877221601237190523920336228/1-130.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.167540682913452382412575914360915363480/1-271.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.231278941810540959420630158652487902829/1-042.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.10261408111547512240423761044231037522/1-220.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.331019152213377100735951871083807174088/1-070.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.200316094012726625315753842373051904056/1-286.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.125446310913058496142468381631295976603/1-047.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.17464306511865213126921445483907345673/1-251.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.218677609110257098236521150721352655549/1-120.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.188709827513771613530942695880598074689/1-160.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.421121319413589213923871358761712534619/1-295.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.346360770412553615532324123110333774647/1-250.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.22359300512405819713168713530784454659/1-234.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.412653122812039951642173610801217192136/1-189.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.317315352613325952126528562173476091576/1-112.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.292422777612101514142346326312492860517/1-124.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.189788037711339041412852269241744727296/1-266.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.96765898011525106826129486303955155178/1-025.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.351046112510006446941082269703419797473/1-068.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.167148856612114951333624218982283448477/1-220.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.350713060912837023719822027561541954296/1-078.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.228580600713584073340455274770062139960/1-075.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.205006493912578706136643419342895542817/1-252.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.193183185811411930527046780454079660196/1-156.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.68217580011690980742501776934232795101/1-049.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.139771837411189773724611706141740282715/1-286.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.229776524611812789034903315393442013360/1-117.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.254051053112990329831321168662338011179/1-168.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.215751889412705268742464129531795207374/1-203.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.205653081612989417704306228943823808265/1-246.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.393051152312062170533167745303309800447/1-197.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.37655462312127016933956919272759217340/1-044.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.310764120212251531022564821892779548768/1-059.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.55020900513326922715858131492466421911/1-144.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.45198210110364006637209201990525878522/1-079.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.146989425312673300601332307740565886629/1-174.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.231176801811763674202554866344092477934/1-001.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.335105147813539780041007886181643669629/1-145.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.374341202012674325019551374163228307198/1-048.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.86867135511183048737339549833940494469/1-019.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.236212560312069879139761471071724646211/1-289.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.264428791012003780340899483440704217724/1-042.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.370271927512761363828563173653981241665/1-255.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.264981401611016439726518836991730653813/1-172.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.254265639212321796235991658381751350979/1-222.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.59452203312602182905976990031311831670/1-169.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.400802927613752048108293812701949106985/1-045.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.342638124813070468937783696861329340118/1-083.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.121026391111712707306402198102631174485/1-011.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.172905722110294552025141288252066132248/1-087.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.292218970012537041238753511811549815964/1-020.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.412250487812306606433724932340115217231/1-049.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.34207961511245609216026123543326296215/1-236.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.393074220011615724703490848441904550289/1-255.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.325407236312380471542517218833112389016/1-249.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.41498199210192570500196205292410821717/1-280.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.170013803212134647712697307112309586290/1-215.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.83339404912524474831713499070934405979/1-107.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.100018879311824535125115145152454291132/1-263.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.304819466112085251442710952071146382275/1-069.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.116349334112646157409426410582711889579/1-095.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.287230627312706904405304879631302798754/1-179.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.329257055410747102311634863764107482374/1-116.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.164770540812731074836754843394222864123/1-079.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.179130984712066095313750867570526287860/1-127.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.83947151112741655931747657251875970999/1-147.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.222577965612300868005003452514204948816/1-245.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.91522509810954449802468929622221489064/1-162.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.38967737611522470635688582581393168428/1-055.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.47180050111327807940443093991302229407/1-098.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.326433997511898888726859091492581529677/1-234.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.716457812467366818582944573131735851/1-114.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.317614225911188343802664734001986813323/1-253.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.296546082211969608936967461713012066922/1-291.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.272556495011041902418730134161612707364/1-203.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.299459946311751545220878478560933577481/1-242.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.421134413711665767539761755061036200697/1-266.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.320791192613781653330376149833291333857/1-122.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.154606233111503439929685620743841618724/1-045.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.353142087410773542216011378350782948234/1-115.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.157303470811153697510553713941802242843/1-027.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.315208078112864433623473959972331190659/1-261.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.40204365512880018321779759940450653990/1-240.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.237223252511742491419232357641797761600/1-244.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.134271930511970107125439128431885497686/1-217.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.64460398111576752534905163772218522630/1-082.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.46946486712215483400545038080973540007/1-018.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.202959052811826829541089079391888424333/1-285.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.48717520712129229007506910062631438156/1-299.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.384962641612311401438317799781677297360/1-021.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.321271895010896445324792416252783475634/1-277.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.172639310412000312506138968673413374836/1-256.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.301260069110509911026440203600956379319/1-077.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.327805501912368910815161104702751407737/1-211.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.235655558013422044632502705974286216266/1-247.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.35591607013762799712768503180681415048/1-250.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.165256163612994758330621912694057040496/1-009.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.303415165211679533201564627673299724866/1-279.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.240307055812982365934923559750850873600/1-241.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.383040964012754074039723022463529268858/1-065.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.344704006111790046304219081512491087357/1-236.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.388920952610087829738099728801231363673/1-080.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.83169747811551599507431545952995194022/1-292.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.345005795110211573114012934483541560715/1-095.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.389912904011208342203072777060707022097/1-165.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.62145053913657361741777040902034902152/1-081.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.318008934812095861631325144443543053501/1-232.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.119564937612211132536775937820475285511/1-159.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.243948345011719073836770861301140581248/1-057.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.250592025611147960825697819421312071273/1-015.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.317056597011299200038509804881208720681/1-131.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.314425190113639458234571155453198180293/1-001.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.296383512311068971129322080220007118072/1-164.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.38253272411963488134458999592846337424/1-297.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.257755046811073457303799166814167666287/1-187.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.101011223512108697114157057734091580668/1-118.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.238437655812271829338183312702128168444/1-163.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.164788091512330035423706812664000614236/1-285.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.53505248811995933020934055921854741157/1-244.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.76823745911997404013305900901222656538/1-002.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.272606874312007565400132914392487259835/1-237.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.17762864613668594235559080212242092841/1-150.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.17460065412672185333705921690949680233/1-163.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.355980392712557540139959937402051338738/1-215.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.409758993511603324934297642381880368686/1-268.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.83756087812692386623097319893370939971/1-004.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.196062609413324925201539450143652682836/1-219.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.131633548812011222004657545313277765170/1-064.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.259062274811591776038382831471742806893/1-097.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.100906036712673986206442054953651734884/1-047.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.42628193113234779727818177471473699871/1-076.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.11305544912018561841531621482786905071/1-198.jpg,0,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.153725306210617702632266774164131897898/1-011.jpg,1,train
/root/autodl-tmp/CBIS/jpeg/1.3.6.1.4.1.9590.100.1.2.218583946911796296815083859222182876573/1-189.jpg,1,train
